FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TEL_NO,HMPG_URL,RSTDE_GUID_CN,OPER_TIME,PARKNG_POSBL_AT,UTILIIZA_PRC_CN,PET_POSBL_AT,PET_INFO_CN,ENTRN_POSBL_PET_SIZE_VALUE,PET_LMTT_MTR_CN,IN_PLACE_ACP_POSBL_AT,OUT_PLACE_ACP_POSBL_AT,FCLTY_INFO_DC,PET_ACP_ADIT_CHRGE_VALUE,LAST_UPDT_DE
Dr윤24시동물병원,반려동물업,반려의료,동물병원,서울특별시,은평구,대조동,,187-24 번지,통일로,817,37.61656257,126.923196,3385,서울특별시 은평구 통일로 817,서울특별시 은평구 대조동 187-24,(02) 359-2020,https://blog.naver.com/rhgidtkdwn,매주 토 일,월~금 00:00~24:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
Dr주 동물병원,반려동물업,반려의료,동물병원,서울특별시,강동구,둔촌동,,517-4 번지,양재대로,1376,37.52881758,127.137171,5372,서울특별시 강동구 양재대로 1376,서울특별시 강동구 둔촌동 517-4,(02) 470-0030,https://blog.naver.com/bestoda,매주 일요일 법정공휴일,월~금 10:00~18:30 토 10:00~15:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
DS동물병원,반려동물업,반려의료,동물병원,서울특별시,관악구,신림동,,1668-14 번지,조원중앙로,3,37.4803314,126.904065,8768,서울특별시 관악구 조원중앙로 3,서울특별시 관악구 신림동 1668-14,(02) 837-0837,https://www.instagram.com/shihtzhu_family/,매주 일월,월~금 10:00~20:00 토 10:00~19:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
DS애견동반카페,반려동물업,반려동물식당카페,카페,충청남도,천안시 동남구,병천면,탑원리,112-8 번지,유관순길,99,36.76093799,127.312933,31256,충청남도 천안시 동남구 병천면 유관순길 99,충청남도 천안시 동남구 병천면 탑원리 112-8,(041) 551-2278,,연중무휴,매일 11:00~22:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,애견카페 운동장,없음,20221130
e 동물 메디컬 센터,반려동물업,반려의료,동물병원,전라남도,무안군,삼향읍,남악리,2085 번지,남악2로74번가길,04월 11일,34.81337492,126.459213,58566,전라남도 무안군 삼향읍 남악2로74번가길 4-11,전라남도 무안군 삼향읍 남악리 2085,(0507) 1406-7067,,매주 일요일,월~금 09:30~18:30 토 09:30~16:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
E 동물의료원,반려동물업,반려의료,동물병원,충청북도,보은군,마로면,관기리,388-4 번지,관기송현로,Jan-95,36.43541597,127.819553,28963,충청북도 보은군 마로면 관기송현로 95-1,충청북도 보은군 마로면 관기리 388-4,(043) 544-8514,,,,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
e조은약국,반려동물업,반려의료,동물약국,울산광역시,남구,무거동,,1478-6 번지,남부순환도로,45,35.54536208,129.264498,44641,울산광역시 남구 남부순환도로 45,울산광역시 남구 무거동 1478-6,(052) 277-9881,,법정공휴일,월~금 09:00~19:00 토 09:00~13:00 일 09:00~18:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
EARTH120,반려동물업,반려동물식당카페,카페,경기도,고양시 덕양구,원당동,,201-55 번지,서삼릉길,120,37.66336653,126.859877,10293,경기도 고양시 덕양구 서삼릉길 120,경기도 고양시 덕양구 원당동 201-55,(031) 968-0120,https://www.instagram.com/earth_120/,연중무휴,매일 11:00~18:30,Y,변동,Y,해당없음,모두 가능,실외만 동반 가능,Y,Y,애견카페,없음,20221130
EWHA우리약국,반려동물업,반려의료,동물약국,서울특별시,노원구,공릉동,,517-31 번지,동일로,1044,37.62336634,127.074051,1845,서울특별시 노원구 동일로 1044,서울특별시 노원구 공릉동 517-31,(02) 971-6040,,매주 토 일 법정공휴일,월~금 09:00~20:30,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
FAT CAT,반려동물업,반려동물 서비스,반려동물용품,경기도,시흥시,정왕동,,2313-2 번지,오동마을로5번길,30,37.35252749,126.745017,15049,경기도 시흥시 오동마을로5번길 30,경기도 시흥시 정왕동 2313-2,(031) 302-2139,,매주 토 일,월~금 10:00~19:00,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
fondcoffee,반려동물업,반려동물식당카페,카페,서울특별시,마포구,서교동,,468-20 번지,동교로15길,32,37.5561191,126.914146,4003,서울특별시 마포구 동교로15길 32,서울특별시 마포구 서교동 468-20,0,https://www.instagram.com/fond.coffee/,매주 금요일,토~월 12:00~21:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,애견카페,없음,20221130
GEO키즈글램핑,반려동물업,반려동반여행,펜션,경기도,포천시,이동면,도평리,585-6 번지,금강로,6561,38.11049678,127.396904,11110,경기도 포천시 이동면 금강로 6561,경기도 포천시 이동면 도평리 585-6,0,http://geoglamping.kr/,연중무휴,매일 15:00~11:00,Y,변동,Y,해당없음,소형/중형,제한사항 없음,Y,Y,애견 동반 펜션 사전문의 필수,10000원,20221130
GJ더멍,반려동물업,반려동물 서비스,반려동물용품,경상남도,거제시,일운면,지세포리,816-9 번지,지세포로,130,34.83182807,128.702172,53328,경상남도 거제시 일운면 지세포로 130-3,경상남도 거제시 일운면 지세포리 816-9,0,https://www.instagram.com/the._.mung,매주 화요일,수~월 11:00~20:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,반려동물용품 반려동물간식,없음,20221130
GS칼텍스 예울마루,반려동물업,반려동반여행,문예회관,전라남도,여수시,시전동,,1002 번지,예울마루로,100,34.75061691,127.665409,59691,전라남도 여수시 예울마루로 100,전라남도 여수시 시전동 1002,(061) 808-7021,www.yeulmaru.org,매주 월요일,화~일 09:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,N,문예회관,없음,20221130
H 동물병원,반려동물업,반려의료,동물병원,서울특별시,강북구,미아동,,1357-6 번지,삼양로27길,35-21,37.61797663,127.018934,1196,서울특별시 강북구 삼양로27길 35-21,서울특별시 강북구 미아동 1357-6,(02) 984-7588,https://blog.naver.com/hpetdoc,매주 일요일,월~토 10:00~20:00 일 10:00~18:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
H moment 펜션,반려동물업,반려동반여행,펜션,부산광역시,해운대구,송정동,,288-1 번지,송정해변로,4,35.18127775,129.20534,48072,부산광역시 해운대구 송정해변로 4,부산광역시 해운대구 송정동 288-1,(0507) 1407-7356,,연중무휴,매일 15:00~11:00,Y,변동,Y,해당없음,5kg 이하,제한사항 없음,Y,Y,애견 동반 펜션,20000원,20221130
h플러스,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강남구,논현동,,199 번지,강남대로,488,37.50589798,127.024263,6120,서울특별시 강남구 강남대로 488,서울특별시 강남구 논현동 199,(02) 752-6500,,매주 토 일,월~금 09:30~18:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
hek,반려동물업,반려동물식당카페,카페,경기도,파주시,탄현면,법흥리,1652-503 번지,헤이리마을길,82-154,37.78801902,126.70161,10859,경기도 파주시 탄현면 헤이리마을길 82-154,경기도 파주시 탄현면 법흥리 1652-503,(070) 8843-0228,,매주 월요일,화~일 12:30~20:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,애견카페,없음,20221130
HELP 유기동물 의료센터,반려동물업,반려의료,동물병원,서울특별시,서초구,방배동,,871-3 번지,서초대로15길,08월 10일,37.48714763,126.990672,6571,서울특별시 서초구 서초대로15길 8-10,서울특별시 서초구 방배동 871-3,(02) 583-7580,https://www.instagram.com/vet_bum/,연중무휴,매일 11:00~20:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
Hubase다나약국,반려동물업,반려의료,동물약국,전라북도,군산시,경암동,,680-4 번지,백릉로,43,35.97546413,126.73075,54036,전라북도 군산시 백릉로 43,전라북도 군산시 경암동 680-4,(063) 445-2297,,매주 일요일,월~금 08:30~19:00 토 08:30~13:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
HUHU,반려동물업,반려동물 서비스,반려동물용품,경상남도,김해시,관동동,,1057-2 번지,관동로24번길,19,35.17548614,128.806118,51013,경상남도 김해시 관동로24번길 19,경상남도 김해시 관동동 1057-2,(0507) 1335-0869,https://www.instagram.com/huhu_pet/,연중무휴,매일 12:00~20:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,반려동물간식,없음,20221130
i like,반려동물업,반려동물식당카페,카페,경기도,구리시,수택동,,423-17 번지,검배로,28,37.59872353,127.142536,11928,경기도 구리시 검배로 28,경기도 구리시 수택동 423-17,(031) 555-1011,http://cafe.naver.com/cafeilike,연중무휴,매일 11:30~22:00,Y,변동,N,해당없음,해당없음,해당없음,Y,N,고양이 카페,없음,20221130
I Love 댕댕,반려동물업,반려동물 서비스,미용,경기도,오산시,궐동,,703-7 번지,법원로15번길,46,37.15537422,127.053557,18123,경기도 오산시 법원로15번길 46,경기도 오산시 궐동 703-7,(031) 376-0216,https://blog.naver.com/withdog-5525,매주 화요일,수~월 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지 고양이 미용,없음,20221130
i앤U애견미용샵,반려동물업,반려동물 서비스,미용,경기도,성남시 수정구,창곡동,,557-6 번지,위례서로,16,37.46650602,127.136762,13647,경기도 성남시 수정구 위례서로 16,경기도 성남시 수정구 창곡동 557-6,(031) 604-0975,,매주 목요일,금~수 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용,없음,20221130
ILOVEPET 홈플러스남현점,반려동물업,반려의료,동물병원,서울특별시,관악구,남현동,,612-51 번지,과천대로,909,37.4714704,126.982466,8808,서울특별시 관악구 과천대로 909,서울특별시 관악구 남현동 612-51,(02) 597-8985,,2 4번째 일요일,매일 11:00~20:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
Im,반려동물업,반려동물식당카페,카페,서울특별시,서초구,반포동,,83-17 번지,동광로,183,37.49380373,127.001714,6580,서울특별시 서초구 동광로 183,서울특별시 서초구 반포동 83-17,(02) 593-6700,http://cafe.naver.com/loveandpet,연중무휴,매일 08:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,평일 유치원 주말 카페,없음,20221130
J and C 동물병원,반려동물업,반려의료,동물병원,경기도,이천시,설성면,신필리,244-20 번지,신암로,91,37.13573038,127.549182,17413,경기도 이천시 설성면 신암로 91,경기도 이천시 설성면 신필리 244-20,(031) 643-5545,https://blog.naver.com/myonlysun,연중무휴,매일 09:00~18:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
J동물병원,반려동물업,반려의료,동물병원,인천광역시,서구,청라동,,157-15 번지,청라커낼로,270,37.53253394,126.644964,22762,인천광역시 서구 청라커낼로 270,인천광역시 서구 청라동 157-15,(032) 566-7582,https://blog.naver.com/janimal7582,매주 일요일,월~금 10:00~20:00 토 10:00~18:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
J정약국,반려동물업,반려의료,동물약국,경기도,성남시 분당구,정자동,,17-1 번지,느티로,16,37.36816343,127.106312,13558,경기도 성남시 분당구 느티로 16,경기도 성남시 분당구 정자동 17-1,(031) 712-5756,,매주 일요일 법정공휴일,월~금 08:30~21:30 토 09:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
J카페,반려동물업,반려동물식당카페,카페,강원도,동해시,천곡동,,522 번지,항골길,94,37.52579338,129.097541,25750,강원도 동해시 항골길 94,강원도 동해시 천곡동 522,(0507) 1324-3934,,연중무휴,매일 11:00~24:00,Y,변동,Y,해당없음,모두 가능,목줄 실내에서 안기,Y,Y,애견카페,없음,20221130
J펫살롱,반려동물업,반려동물 서비스,미용,울산광역시,남구,달동,,1350-20 번지,왕생로86번길,22,35.54149851,129.332867,44703,울산광역시 남구 왕생로86번길 22-1,울산광역시 남구 달동 1350-20,(0507) 1430-8737,https://www.instagram.com/jpetsalon/,매주 수요일,목~화 09:00~19:00,N,소형견 가위컷 70000원,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용,없음,20221130
JA 임상병리 동물병원,반려동물업,반려의료,동물병원,경기도,안양시 만안구,안양동,,510-6 번지,안양로,150,37.38782688,126.930911,14034,경기도 안양시 만안구 안양로 150,경기도 안양시 만안구 안양동 510-6,(031) 347-0546,,연중무휴,월~금 10:00~18:00 토~일 10:30~15:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
JCC아트센터,반려동물업,반려동반여행,미술관,서울특별시,종로구,혜화동,,53-21 번지,창경궁로35길,29,37.58718318,127.001886,3076,서울특별시 종로구 창경궁로35길 29,서울특별시 종로구 혜화동 53-21,(022) 183-7373,http://www.jeijcc.org/,매주 월요일 설 추석 연휴,화~일 10:00~17:00,N,변동,N,해당없음,해당없음,해당없음,Y,Y,미술관,없음,20221130
JH 동물병원,반려동물업,반려의료,동물병원,대전광역시,서구,갈마동,,762 번지,신갈마로,266,36.35678114,127.371022,35227,대전광역시 서구 신갈마로 266,대전광역시 서구 갈마동 762,(042) 531-1533,,매주 토 일,월~금 09:30~19:30,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
JINNY CHOI STUDIO,반려동물업,반려동물 서비스,반려동물용품,서울특별시,도봉구,방학동,,675-26 번지,도봉로143길,36,37.66188036,127.040156,1390,서울특별시 도봉구 도봉로143길 36,서울특별시 도봉구 방학동 675-26,0,https://www.instagram.com/jinnychoi_studio/,,,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,공방,없음,20221130
JM서울동물병원,반려동물업,반려의료,동물병원,경상남도,함안군,칠서면,청계리,736-7 번지,청계2길,03월 25일,35.33328984,128.498598,52014,경상남도 함안군 칠서면 청계2길 25-3,경상남도 함안군 칠서면 청계리 736-7,0,,,,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,출장전문병원 산업동물병원,없음,20221130
JMT개밥집,반려동물업,반려동물 서비스,반려동물용품,부산광역시,해운대구,좌동,,1476-1 번지,양운로,45,35.16737569,129.176777,48104,부산광역시 해운대구 양운로 45,부산광역시 해운대구 좌동 1476-1,(0507) 1330-1202,https://www.instagram.com/jmt_gbj/,매주 일요일,월~토 12:00~20:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
JOFREE CAKE,반려동물업,반려동물식당카페,카페,서울특별시,성동구,성수1가1동,,198-2 번지,성덕정길,42,37.53854178,127.048271,4774,서울특별시 성동구 성덕정길 42,서울특별시 성동구 성수동1가 198-2,(0507) 1321-6925,https://www.instagram.com/jofreecake/,매주 월요일,화~일 10:00~20:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,애견카페,없음,20221130
JOOZOO 이발소,반려동물업,반려동물 서비스,미용,인천광역시,서구,청라동,,129-8 번지,청라에메랄드로133번길,26,37.53670283,126.656256,22735,인천광역시 서구 청라에메랄드로133번길 26,인천광역시 서구 청라동 129-8,(0507) 1430-2086,https://blog.naver.com/hermes1542,매주 월요일,화~일 10:00~21:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용,없음,20221130
